store,date,temperature,fuel_price,markdown1,markdown2,markdown3,markdown4,markdown5,cpi,unemployment,dept,weekly_sales,IsHoliday,type,size
30,2012-09-21,71.54,3.721,1046.34,0.0,0.0,69.2,1258.49,222.4169362,6.57,32,45.88,0,2,42988
39,2012-05-25,78.31,3.561,10926.02,0.0,967.95,1983.54,6579.15,220.4287124,6.99,14,23229.28,0,0,184109
12,2011-12-09,42.17,3.644,8374.63,15.85,573.92,5849.71,37581.27,129.8555333,12.89,60,765.6,0,1,112238
11,2011-03-11,63.29,3.459,0.0,0.0,0.0,0.0,0.0,217.4653683,7.55,1,13314.11,0,0,207499
21,2011-04-15,71.01,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.93,71,5079.17,0,1,140167
12,2012-03-09,54.54,4.25,8404.29,2192.75,3.91,1479.91,5882.51,130.7413793,12.19,85,2037.54,0,1,112238
3,2011-02-18,61.58,3.045,0.0,0.0,0.0,0.0,0.0,216.5843571,7.55,95,12482.63,0,1,37392
4,2010-04-23,56.87,2.805,0.0,0.0,0.0,0.0,0.0,126.4713333,7.9,34,18860.5,0,0,205863
3,2010-07-23,83.32,2.608,0.0,0.0,0.0,0.0,0.0,214.5564968,7.35,25,3223.26,0,1,37392
6,2011-01-28,44.98,3.01,0.0,0.0,0.0,0.0,0.0,213.7143412,6.86,4,31282.09,0,0,202505
1,2011-07-22,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.96,55,9450.01,0,0,151315
20,2012-09-21,60.94,4.038,8475.15,168.56,49.78,1727.92,9072.77,215.5475459,7.28,18,9384.25,0,0,203742
34,2011-07-22,80.75,3.627,0.0,0.0,0.0,0.0,0.0,129.1507742,10.64,94,42253.63,0,0,158114
28,2010-10-22,68.85,3.014,0.0,0.0,0.0,0.0,0.0,126.3815484,14.31,14,14446.96,0,0,206302
22,2010-10-22,50.24,2.919,0.0,0.0,0.0,0.0,0.0,136.688871,8.57,55,8922.74,0,1,119557
26,2011-09-23,50.72,3.758,0.0,0.0,0.0,0.0,0.0,136.367,7.77,11,11066.7,0,0,152513
31,2011-02-18,59.87,3.045,0.0,0.0,0.0,0.0,0.0,212.9033115,8.03,18,19628.15,0,0,203750
21,2011-05-20,68.36,3.907,0.0,0.0,0.0,0.0,0.0,215.3834778,7.93,3,8794.96,0,1,140167
18,2012-07-13,75.09,3.561,6538.92,113.06,0.28,3817.92,959.97,138.263,8.54,28,505.4,0,1,120653
31,2012-10-19,68.52,3.594,2432.45,0.0,14.89,1202.44,9394.54,223.0598077,6.17,59,187.14,0,0,203750
38,2011-04-15,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.74,12,58.61,0,2,39690
9,2010-12-24,50.93,2.886,0.0,0.0,0.0,0.0,0.0,214.9301534,6.56,95,22992.69,0,1,125833
4,2010-07-30,80.7,2.65,0.0,0.0,0.0,0.0,0.0,126.1069032,7.37,95,126763.28,0,0,205863
14,2012-06-08,64.3,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.57,8,58017.21,0,0,200898
37,2010-12-10,51.83,2.843,0.0,0.0,0.0,0.0,0.0,210.2372494,8.48,12,149.15,0,2,39910
40,2010-09-17,55.34,2.716,0.0,0.0,0.0,0.0,0.0,132.7670667,5.33,23,11594.97,0,0,155083
39,2011-02-11,40.34,3.022,0.0,0.0,0.0,0.0,0.0,211.6985093,8.4,96,26313.63,1,0,184109
27,2011-07-22,82.28,3.972,0.0,0.0,0.0,0.0,0.0,139.7969712,7.85,31,3304.52,0,0,204184
4,2011-04-08,62.61,3.605,0.0,0.0,0.0,0.0,0.0,128.8238065,5.95,35,4197.64,0,0,205863
8,2011-12-02,40.82,3.172,2222.42,286.0,1464.46,1192.79,13865.57,222.2071405,6.12,8,27182.61,0,0,155078
44,2010-03-12,37.62,2.733,0.0,0.0,0.0,0.0,0.0,126.6042857,8.12,87,189.76,0,2,39910
8,2010-03-19,47.26,2.72,0.0,0.0,0.0,0.0,0.0,214.5764954,6.3,23,10842.9,0,0,155078
40,2012-05-04,44.47,3.991,11685.51,0.0,78.21,3129.14,3364.41,138.0332,4.13,26,3573.78,0,0,155083
10,2010-10-01,86.01,3.001,0.0,0.0,0.0,0.0,0.0,126.2346,9.0,82,19551.84,0,1,126512
40,2011-03-25,28.89,3.624,0.0,0.0,0.0,0.0,0.0,133.9587419,5.11,2,26026.54,0,0,155083
20,2012-07-13,78.27,3.523,8679.19,99.7,22.34,4960.49,7877.54,214.728027,7.28,27,1601.38,0,0,203742
40,2012-06-08,55.78,3.746,7338.72,324.8,44.64,2067.65,7482.97,138.1174194,4.13,96,15401.27,0,0,155083
41,2010-05-28,56.97,2.737,0.0,0.0,0.0,0.0,0.0,189.4452425,7.36,56,37949.91,0,0,196321
45,2011-08-26,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.5641172,8.63,46,12248.27,0,1,118221
2,2010-10-08,63.19,2.633,0.0,0.0,0.0,0.0,0.0,211.4044906,8.16,54,116.92,0,0,202307
18,2012-06-29,70.17,3.577,4281.61,262.88,0.0,829.99,2102.06,138.1962667,8.3,4,28263.34,0,1,120653
1,2011-09-02,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.96,92,131142.28,0,0,151315
31,2012-05-11,74.14,3.688,13797.91,0.0,8.64,2960.85,3794.93,221.3632212,6.89,58,2710.0,0,0,203750
38,2012-05-04,76.03,4.171,84.67,0.0,13.06,0.0,2346.63,131.136,11.63,72,242.36,0,2,39690
45,2010-11-26,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.7832769,8.72,72,240758.86,1,1,118221
40,2011-01-28,9.51,3.243,0.0,0.0,0.0,0.0,0.0,133.1059677,5.11,6,1816.64,0,0,155083
12,2011-10-07,70.44,3.827,0.0,0.0,0.0,0.0,0.0,129.6938,12.89,52,4352.96,0,1,112238
8,2010-02-05,34.14,2.572,0.0,0.0,0.0,0.0,0.0,214.4714512,6.3,6,4104.97,0,0,155078
36,2011-12-16,58.31,3.133,11.64,0.0,1.14,0.0,3752.18,217.8781339,7.72,42,124.71,0,0,39910
11,2011-04-29,79.97,3.81,0.0,0.0,0.0,0.0,0.0,219.0236099,7.57,24,7261.4,0,0,207499
40,2011-02-11,16.87,3.255,0.0,0.0,0.0,0.0,0.0,133.260871,5.11,83,4481.44,1,0,155083
31,2010-04-30,66.93,2.78,0.0,0.0,0.0,0.0,0.0,210.0505833,8.2,22,7173.07,0,0,203750
2,2012-04-20,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.89,26,7731.8,0,0,202307
14,2012-04-20,63.13,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.57,28,1172.21,0,0,200898
44,2012-01-27,34.32,3.058,17.76,12.28,63.36,0.0,224.86,130.3144516,5.77,7,175.44,0,2,39910
21,2012-02-03,55.83,3.36,24617.88,1598.17,41.45,25134.87,3110.22,219.8118854,7.06,20,5546.25,0,1,140167
20,2011-09-16,64.02,3.742,0.0,0.0,0.0,0.0,0.0,209.1893892,7.27,58,3230.0,0,0,203742
39,2011-11-04,58.04,3.332,0.0,0.0,0.0,0.0,0.0,216.5634344,7.72,72,72808.46,0,0,184109
5,2011-03-11,55.74,3.459,0.0,0.0,0.0,0.0,0.0,214.6729901,6.63,56,2879.24,0,1,34875
2,2012-08-10,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.57,18,20.91,0,0,202307
2,2011-05-13,74.61,3.899,0.0,0.0,0.0,0.0,0.0,215.6124735,7.93,46,30410.02,0,0,202307
9,2011-01-21,44.72,3.016,0.0,0.0,0.0,0.0,0.0,215.3554013,6.42,16,2475.02,0,1,125833
31,2010-12-24,51.29,2.886,0.0,0.0,0.0,0.0,0.0,211.0646599,8.16,94,68333.93,0,0,203750
36,2011-06-17,84.43,3.599,0.0,0.0,0.0,0.0,0.0,213.7481256,8.3,12,37.56,0,0,39910
45,2012-06-15,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.0299731,8.57,13,28209.99,0,1,118221
43,2011-10-14,68.09,3.274,0.0,0.0,0.0,0.0,0.0,209.0752166,10.15,21,1549.62,0,2,41062
21,2010-06-11,83.51,2.668,0.0,0.0,0.0,0.0,0.0,211.1120018,8.2,58,5720.0,0,1,140167
36,2010-10-01,74.66,2.567,0.0,0.0,0.0,0.0,0.0,210.4404433,8.48,94,58746.03,0,0,39910
17,2011-02-25,24.36,3.12,0.0,0.0,0.0,0.0,0.0,128.13,6.87,54,71.84,0,1,93188
13,2011-07-15,75.59,3.553,0.0,0.0,0.0,0.0,0.0,129.1338387,6.88,12,9267.04,0,0,219622
36,2012-10-19,74.06,3.57,29.01,0.0,0.0,0.0,632.1,222.0951719,6.23,74,455.05,0,0,39910
32,2012-10-05,55.34,3.779,4879.58,0.0,27.93,2641.24,5393.9,198.8221322,7.56,33,5292.41,0,0,203007
5,2012-01-06,50.21,3.157,4602.39,6733.6,35.03,621.64,3507.24,220.2969205,5.94,13,11674.76,0,1,34875
1,2011-01-28,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.74,27,1320.18,0,0,151315
9,2012-07-27,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,225.6970779,5.28,25,3576.43,0,1,125833
21,2011-05-27,76.86,3.786,0.0,0.0,0.0,0.0,0.0,215.1544822,7.93,27,1270.18,0,1,140167
13,2010-09-24,68.22,2.872,0.0,0.0,0.0,0.0,0.0,126.1900333,7.95,97,25436.05,0,0,219622
25,2011-03-11,36.73,3.582,0.0,0.0,0.0,0.0,0.0,207.1882876,7.34,72,44716.56,0,1,128107
43,2011-12-16,43.78,3.159,4.86,0.0,2.5,0.0,1070.83,210.7365392,10.15,25,78.73,0,2,41062
45,2011-03-04,38.65,3.433,0.0,0.0,0.0,0.0,0.0,184.3879911,8.55,67,5129.72,0,1,118221
29,2012-08-10,76.74,3.772,27921.89,341.19,9.08,1673.62,1983.79,138.1437742,9.42,32,1522.35,0,1,93638
16,2010-03-12,28.64,2.684,0.0,0.0,0.0,0.0,0.0,189.7372075,7.04,25,3634.5,0,1,57197
3,2011-08-26,87.67,3.523,0.0,0.0,0.0,0.0,0.0,219.0866908,7.57,28,139.75,0,1,37392
23,2012-07-06,70.86,3.538,6918.05,103.8,26.79,6112.89,5184.17,138.2296333,4.16,9,91635.77,0,1,114533
15,2011-07-22,79.97,3.972,0.0,0.0,0.0,0.0,0.0,135.8738387,7.81,24,3799.37,0,1,123737
6,2010-10-08,65.21,2.633,0.0,0.0,0.0,0.0,0.0,213.2661373,7.01,87,36794.43,0,0,202505
26,2011-11-04,31.7,3.586,0.0,0.0,0.0,0.0,0.0,136.475129,7.6,7,18156.37,0,0,152513
16,2010-12-10,32.02,2.728,0.0,0.0,0.0,0.0,0.0,190.9741069,6.99,16,2524.8,0,1,57197
31,2010-12-17,48.63,2.869,0.0,0.0,0.0,0.0,0.0,211.0645458,8.16,34,15738.68,0,0,203750
23,2012-01-20,15.33,3.542,2437.41,4576.79,0.0,2251.32,1848.96,136.8564194,4.26,91,28981.14,0,1,114533
37,2012-07-20,81.76,3.311,67.7,0.0,3.97,0.0,1634.33,220.6148749,6.62,40,26357.17,0,2,39910
32,2011-07-29,75.91,3.547,0.0,0.0,0.0,0.0,0.0,193.711525,8.62,82,17389.15,0,0,203007
10,2011-09-23,82.51,3.789,0.0,0.0,0.0,0.0,0.0,129.5183333,8.26,46,48649.41,0,1,126512
2,2011-04-15,69.48,3.743,0.0,0.0,0.0,0.0,0.0,214.9420631,7.93,4,40774.05,0,0,202307
20,2010-07-16,75.14,2.783,0.0,0.0,0.0,0.0,0.0,204.3571656,7.53,34,21844.0,0,0,203742
38,2010-05-07,70.15,3.127,0.0,0.0,0.0,0.0,0.0,126.2898,14.1,93,20363.15,0,2,39690
35,2011-06-17,67.03,3.842,0.0,0.0,0.0,0.0,0.0,139.0028333,8.51,3,5500.99,0,1,103681
21,2010-09-17,83.03,2.582,0.0,0.0,0.0,0.0,0.0,211.1806415,8.1,59,472.3,0,1,140167
31,2012-09-07,88.4,3.73,13401.91,61.94,511.63,2215.91,3508.73,222.0747635,6.57,71,4347.12,1,0,203750
40,2012-06-22,69.32,3.629,5015.3,438.0,4.72,2018.54,7972.99,138.1629,4.13,58,4000.0,0,0,155083
9,2011-12-16,47.31,3.159,2755.9,0.0,136.48,384.78,2240.49,222.8825484,6.05,44,5837.64,0,1,125833
41,2010-06-25,66.0,2.715,0.0,0.0,0.0,0.0,0.0,189.4533931,7.36,71,4516.02,0,0,196321
37,2010-07-09,81.74,2.642,0.0,0.0,0.0,0.0,0.0,209.8708867,8.36,2,15380.72,0,2,39910
33,2011-05-20,76.07,3.99,0.0,0.0,0.0,0.0,0.0,129.0756774,8.69,13,6884.31,0,0,39690
8,2011-03-25,59.74,3.473,0.0,0.0,0.0,0.0,0.0,218.0145862,6.26,25,6731.26,0,0,155078
6,2012-04-27,71.5,3.814,2564.41,1.49,15.54,9.94,2556.36,223.2254871,5.96,83,3240.16,0,0,202505
45,2010-11-19,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.8989385,8.72,91,15805.03,0,1,118221
22,2011-10-14,62.63,3.583,0.0,0.0,0.0,0.0,0.0,140.4784194,7.71,38,80620.39,0,1,119557
5,2010-03-12,58.5,2.667,0.0,0.0,0.0,0.0,0.0,211.9371839,6.57,25,2713.75,0,1,34875
39,2010-06-25,83.24,2.653,0.0,0.0,0.0,0.0,0.0,210.0975233,8.46,67,14228.01,0,0,184109
18,2010-02-26,35.42,2.753,0.0,0.0,0.0,0.0,0.0,131.686,9.2,33,9753.44,0,1,120653
2,2012-08-10,88.55,3.494,5554.54,142.3,13.43,4187.43,5286.19,221.5954138,6.57,31,5415.94,0,0,202307
45,2011-02-25,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.1625632,8.55,27,1620.8,0,1,118221
9,2012-09-21,69.92,3.721,1887.95,1.91,0.0,273.53,4626.19,226.5599138,5.28,54,57.72,0,1,125833
5,2011-11-04,56.71,3.332,0.0,0.0,0.0,0.0,0.0,218.408408,6.3,33,1956.09,0,1,34875
17,2011-12-16,21.07,3.282,3356.86,0.03,38.78,1286.21,2618.88,129.8980645,6.62,29,5757.11,0,1,93188
2,2011-07-01,85.69,3.524,0.0,0.0,0.0,0.0,0.0,214.8368678,7.85,74,16111.65,0,0,202307
28,2010-06-25,87.27,3.084,0.0,0.0,0.0,0.0,0.0,126.1266,14.1,2,59250.34,0,0,206302
6,2011-03-18,65.07,3.488,0.0,0.0,0.0,0.0,0.0,215.9035078,6.86,98,10669.59,0,0,202505
4,2010-12-31,38.09,2.955,0.0,0.0,0.0,0.0,0.0,127.0876774,7.13,33,7596.85,1,0,205863
26,2011-08-19,60.58,3.82,0.0,0.0,0.0,0.0,0.0,136.183129,7.77,95,75138.96,0,0,152513
17,2011-07-22,69.82,3.563,0.0,0.0,0.0,0.0,0.0,129.1507742,6.75,87,12923.23,0,1,93188
43,2012-07-13,78.82,3.256,539.85,0.0,0.71,0.0,2373.05,213.3134286,9.29,82,8149.9,0,2,41062
15,2011-12-23,34.93,3.587,260.78,7.27,1120.42,80.13,622.48,136.5883871,7.87,82,46475.87,0,1,123737
41,2010-05-07,41.5,2.771,0.0,0.0,0.0,0.0,0.0,189.5312483,7.36,10,13125.78,0,0,196321
31,2012-08-10,89.57,3.494,15098.61,18.96,57.04,4709.17,6169.55,221.5954138,6.57,59,166.25,0,0,203750
38,2010-03-12,50.11,2.925,0.0,0.0,0.0,0.0,0.0,126.6042857,13.98,18,173.84,0,2,39690
20,2010-11-19,45.88,3.0,0.0,0.0,0.0,0.0,0.0,205.0992811,7.48,9,40304.02,0,0,203742
14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.68,92,138589.09,0,0,200898
29,2010-04-23,51.04,2.895,0.0,0.0,0.0,0.0,0.0,132.0226667,10.16,2,25062.72,0,1,93638
29,2012-02-17,36.25,3.703,7180.13,5665.86,1.76,5185.35,3381.36,137.2583103,8.99,98,237.24,0,1,93638
28,2011-11-25,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,20,7141.07,1,0,206302
19,2012-02-03,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.94,90,73253.47,0,0,203819
9,2010-06-11,83.75,2.668,0.0,0.0,0.0,0.0,0.0,215.0187191,6.38,54,130.0,0,1,125833
14,2010-10-08,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.7640032,8.72,20,12765.63,0,0,200898
17,2010-10-15,47.35,2.845,0.0,0.0,0.0,0.0,0.0,126.3266774,6.89,71,2676.38,0,1,93188
24,2010-04-30,51.48,3.042,0.0,0.0,0.0,0.0,0.0,132.0644333,8.21,30,5163.8,0,0,203819
11,2010-06-04,79.66,2.705,0.0,0.0,0.0,0.0,0.0,214.4958382,7.34,2,56290.6,0,0,207499
45,2012-07-27,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.1655664,8.68,90,22243.5,0,1,118221
17,2010-02-05,23.11,2.666,0.0,0.0,0.0,0.0,0.0,126.4420645,6.55,87,7904.69,0,1,93188
40,2010-06-11,59.42,2.83,0.0,0.0,0.0,0.0,0.0,132.4357419,5.44,32,5446.48,0,0,155083
12,2012-08-10,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.93,60,333.0,0,1,112238
24,2012-08-10,75.53,3.863,37938.11,798.52,178.81,12823.7,5682.73,138.1437742,8.95,11,14084.42,0,0,203819
41,2010-12-03,33.0,2.712,0.0,0.0,0.0,0.0,0.0,190.9931437,7.51,32,5451.02,0,0,196321
45,2012-05-11,61.24,3.889,12611.18,0.0,21.36,1667.39,2313.12,190.9764167,8.57,41,3433.41,0,1,118221
1,2010-09-24,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.79,56,2716.66,0,0,151315
11,2010-04-09,69.57,2.77,0.0,0.0,0.0,0.0,0.0,213.9120595,7.34,25,11905.5,0,0,207499
9,2012-08-17,86.37,3.571,975.91,0.0,3.0,325.68,670.48,225.7995323,5.28,87,16919.82,0,1,125833
6,2011-02-25,62.86,3.065,0.0,0.0,0.0,0.0,0.0,215.0679731,6.86,98,8727.24,0,0,202505
14,2012-06-01,74.48,3.742,7765.54,11.0,185.64,2473.3,2603.92,191.0091712,8.57,56,10436.03,0,0,200898
24,2010-09-10,67.11,2.837,0.0,0.0,0.0,0.0,0.0,132.7564516,8.12,85,1700.88,1,0,203819
8,2011-06-03,82.05,3.699,0.0,0.0,0.0,0.0,0.0,218.6921051,6.3,93,29152.69,0,0,155078
45,2011-04-15,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.5339821,8.52,30,3977.2,0,1,118221
20,2011-01-14,20.39,3.205,0.0,0.0,0.0,0.0,0.0,204.7026042,7.34,45,10.47,0,0,203742
11,2012-07-13,82.46,3.256,7783.03,105.95,34.8,4778.55,2445.82,225.4340074,6.33,97,18004.33,0,0,207499
32,2012-05-11,55.4,3.87,17977.87,0.0,26.79,4338.3,3488.39,197.5481609,8.09,58,470.0,0,0,203007
42,2012-03-02,57.62,3.882,441.4,10.78,1.96,0.0,1511.43,130.6457931,7.55,49,62.37,0,2,39690
11,2010-09-03,84.94,2.577,0.0,0.0,0.0,0.0,0.0,214.8481685,7.35,52,2183.95,0,0,207499
2,2012-01-06,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.06,6,3468.68,0,0,202307
42,2011-10-21,77.91,3.842,0.0,0.0,0.0,0.0,0.0,129.7821613,7.87,87,1174.88,0,2,39690
27,2010-09-17,64.5,2.846,0.0,0.0,0.0,0.0,0.0,136.6338071,7.98,60,70.4,0,0,204184
25,2011-04-15,51.43,3.821,0.0,0.0,0.0,0.0,0.0,208.3172811,7.29,54,11.76,0,1,128107
35,2012-08-10,78.44,3.722,9664.78,0.0,63.72,2523.61,2076.6,142.1705634,8.84,34,26873.49,0,1,103681
17,2011-09-02,69.31,3.58,0.0,0.0,0.0,0.0,0.0,129.3259355,6.75,29,1863.11,0,1,93188
17,2010-04-30,43.82,2.941,0.0,0.0,0.0,0.0,0.0,126.3805667,6.64,38,71152.23,0,1,93188
17,2010-06-04,53.79,2.871,0.0,0.0,0.0,0.0,0.0,126.1360645,6.64,81,11096.12,0,1,93188
15,2010-11-26,40.71,3.186,0.0,0.0,0.0,0.0,0.0,132.8369333,8.07,83,622.56,1,1,123737
33,2011-07-22,97.17,3.697,0.0,0.0,0.0,0.0,0.0,129.1507742,8.44,21,194.7,0,0,39690
15,2010-05-28,70.61,3.046,0.0,0.0,0.0,0.0,0.0,132.2939355,8.19,10,13709.51,0,1,123737
14,2011-07-22,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.2177885,8.63,46,34643.71,0,0,200898
1,2011-03-18,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.74,34,11896.39,0,0,151315
5,2010-03-19,55.46,2.72,0.0,0.0,0.0,0.0,0.0,211.770897,6.57,17,2209.54,0,1,34875
10,2010-12-17,59.15,3.125,0.0,0.0,0.0,0.0,0.0,126.8794839,9.0,4,51071.91,0,1,126512
30,2012-05-18,72.42,3.63,57.13,0.0,0.0,0.0,857.91,221.380331,6.89,16,2474.91,0,2,42988
42,2010-06-04,82.82,2.941,0.0,0.0,0.0,0.0,0.0,126.1360645,9.52,52,25.73,0,2,39690
12,2012-08-17,94.87,4.002,7487.95,25.5,6.6,5107.54,4876.34,130.7909677,10.93,58,6420.0,0,1,112238
18,2011-01-28,14.84,3.243,0.0,0.0,0.0,0.0,0.0,133.1059677,9.13,55,7596.4,0,1,120653
12,2010-11-05,65.49,3.129,0.0,0.0,0.0,0.0,0.0,126.4912903,14.31,82,13323.1,0,1,112238
9,2011-03-18,63.82,3.488,0.0,0.0,0.0,0.0,0.0,217.9563371,6.42,1,9387.59,0,1,125833
39,2012-03-23,67.91,3.787,4355.72,91.37,4.08,305.89,3682.22,219.9705599,7.24,97,24192.43,0,0,184109
41,2010-10-29,42.16,2.748,0.0,0.0,0.0,0.0,0.0,190.951728,7.51,3,9238.87,0,0,196321
43,2011-06-10,85.81,3.648,0.0,0.0,0.0,0.0,0.0,206.8958203,10.58,2,21112.52,0,2,41062
30,2012-08-10,89.57,3.494,971.97,0.0,1.03,52.96,2168.04,221.5954138,6.57,42,94.04,0,2,42988
31,2011-10-21,65.16,3.353,0.0,0.0,0.0,0.0,0.0,217.1650042,7.44,91,70560.09,0,0,203750
41,2010-08-13,70.24,2.723,0.0,0.0,0.0,0.0,0.0,190.2611552,7.34,3,71143.42,0,0,196321
12,2011-12-02,52.5,3.701,4868.73,0.0,2022.46,3768.45,18368.11,129.8459667,12.89,71,8859.36,0,1,112238
13,2011-05-13,52.4,3.77,0.0,0.0,0.0,0.0,0.0,129.089,7.19,27,2262.92,0,0,219622
39,2010-05-14,77.49,2.854,0.0,0.0,0.0,0.0,0.0,209.118536,8.46,98,10603.24,0,0,184109
19,2011-07-08,73.2,3.886,0.0,0.0,0.0,0.0,0.0,135.6283333,7.81,17,13249.62,0,0,203819
16,2012-10-05,50.46,3.779,2228.83,0.0,23.32,1534.31,4451.29,198.8221322,5.85,95,26922.41,0,1,57197
14,2012-02-17,36.85,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.42,19,1879.81,0,0,200898
18,2010-07-23,75.71,2.784,0.0,0.0,0.0,0.0,0.0,132.5825806,9.34,80,19.96,0,1,120653
14,2011-11-18,51.34,3.53,16308.11,749.9,273.72,2331.53,9347.0,188.1983654,8.52,90,107175.51,0,0,200898
17,2011-12-09,17.56,3.341,8530.15,0.0,29.6,840.04,6700.99,129.8555333,6.62,1,38675.68,0,1,93188
3,2010-07-02,82.2,2.669,0.0,0.0,0.0,0.0,0.0,214.5463222,7.35,11,8712.26,0,1,37392
41,2012-06-15,64.92,3.723,6926.97,599.0,5.66,3396.74,4290.96,197.692292,6.55,99,235.0,0,0,196321
40,2011-03-11,30.53,3.6,0.0,0.0,0.0,0.0,0.0,133.7361429,5.11,1,15207.0,0,0,155083
21,2012-06-01,79.24,3.501,11678.88,0.0,60.71,3660.14,3630.08,221.3852748,6.89,72,33144.26,0,1,140167
9,2011-11-18,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,221.8803923,6.05,60,61.6,0,1,125833
24,2012-10-19,52.59,4.153,3446.7,0.0,101.0,111.46,5963.01,138.8336129,8.69,56,690.48,0,0,203819
30,2010-03-26,51.66,2.732,0.0,0.0,0.0,0.0,0.0,210.6766095,8.32,56,24.0,0,2,42988
13,2012-06-01,61.11,3.788,8868.86,123.0,37.87,3793.73,6276.31,130.9592258,5.97,42,7791.7,0,0,219622
39,2012-06-29,85.72,3.286,4579.58,238.8,0.0,725.41,85851.87,220.5278796,6.99,56,1163.75,0,0,184109
7,2010-08-20,59.59,2.732,0.0,0.0,0.0,0.0,0.0,190.2948237,9.02,72,44820.97,0,1,70713
32,2011-12-16,26.23,3.266,5519.01,79.0,572.44,493.58,4074.52,195.9841685,8.51,8,28122.9,0,0,203007
36,2011-04-08,69.39,3.645,0.0,0.0,0.0,0.0,0.0,213.8116658,8.3,94,56012.53,0,0,39910
27,2010-05-07,69.02,3.095,0.0,0.0,0.0,0.0,0.0,135.962,8.06,22,17483.82,0,0,204184
44,2011-09-23,63.6,3.648,0.0,0.0,0.0,0.0,0.0,129.5183333,6.56,8,5488.9,0,2,39910
15,2010-10-29,55.09,3.055,0.0,0.0,0.0,0.0,0.0,132.8708387,8.07,17,11567.18,0,1,123737
45,2010-08-06,77.17,2.784,0.0,0.0,0.0,0.0,0.0,182.5320862,8.74,23,23809.2,0,1,118221
23,2012-09-28,53.71,4.018,4330.13,60.55,4.72,2646.89,3369.45,138.7395,4.16,18,8570.59,0,1,114533
24,2012-06-08,59.93,3.871,15742.14,250.6,35.76,3050.95,7604.47,138.1174194,8.98,25,13244.47,0,0,203819
43,2010-05-21,74.74,2.826,0.0,0.0,0.0,0.0,0.0,202.6210737,9.59,87,90.0,0,2,41062
6,2011-06-10,84.49,3.648,0.0,0.0,0.0,0.0,0.0,216.5840732,6.86,20,11687.1,0,0,202505
32,2012-08-17,70.75,3.545,7157.73,186.89,3.84,6006.91,1590.2,198.1001057,7.87,81,16159.19,0,0,203007
21,2012-09-28,80.38,3.666,5955.46,4.91,0.0,1458.77,7206.16,222.6164329,6.57,60,99.0,0,1,140167
17,2012-08-17,70.98,3.545,1833.19,5.6,0.81,1344.67,1707.05,130.7909677,5.94,72,44466.77,0,1,93188
6,2011-08-05,91.46,3.684,0.0,0.0,0.0,0.0,0.0,217.0839894,6.93,67,8052.63,0,0,202505
15,2012-07-27,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.19,3,11628.78,0,1,123737
16,2012-10-19,40.59,3.75,1278.03,0.0,1.16,16.38,1395.48,199.1481963,5.85,8,14402.31,0,1,57197
4,2012-04-06,67.69,3.864,11341.17,0.0,73.38,5677.89,7821.95,131.0375484,4.31,55,16975.77,0,0,205863
24,2010-02-12,25.94,2.94,0.0,0.0,0.0,0.0,0.0,131.5866129,8.33,71,9826.42,1,0,203819
11,2011-11-11,64.2,3.297,9134.39,10126.19,473.38,2206.22,6338.3,221.4117517,7.2,9,13155.61,0,0,207499
27,2010-10-22,52.82,3.049,0.0,0.0,0.0,0.0,0.0,136.688871,8.02,83,8245.02,0,0,204184
2,2011-09-02,89.64,3.533,0.0,0.0,0.0,0.0,0.0,215.4508632,7.85,91,78299.63,0,0,202307
38,2010-12-17,52.77,3.236,0.0,0.0,0.0,0.0,0.0,126.8794839,14.31,31,51.63,0,2,39690
